date,product_id,category_id,store_id,historical_sales,price,promotion_flag,holiday_flag,economic_index,target_demand
05-06-2032,1017,4,10,27,10.3,1,0,109.56,36
05-06-2032,1011,4,8,23,9.44,0,0,93.05,17
06-06-2032,1031,4,3,13,48,0,0,88.48,15
07-06-2032,1015,5,8,15,42.51,0,0,96.26,15
08-06-2032,1039,3,7,20,42.32,0,0,93.6,19
08-06-2032,1018,4,2,26,48.28,0,0,96.6,26
09-06-2032,1014,5,6,16,28.37,1,0,104.42,20
11-06-2032,1031,4,7,23,36.46,1,0,94.23,41
13-06-2032,1012,2,3,30,12.6,0,0,87.98,35
15-06-2032,1036,5,3,20,27.95,1,0,94.65,34
18-06-2032,1048,5,8,18,32.11,0,0,95.01,26
19-06-2032,1019,5,3,23,31.94,0,0,129.55,25
20-06-2032,1023,2,10,18,36.85,1,0,96.17,29
20-06-2032,1016,3,7,16,20.39,0,0,100.17,13
21-06-2032,1039,4,10,20,10.27,0,0,91.91,15
22-06-2032,1036,1,4,16,19.68,0,0,105.05,11
22-06-2032,1012,4,7,20,34.03,1,0,115.84,36
25-06-2032,1038,4,9,23,24.4,0,0,84.1,18
25-06-2032,1047,1,6,16,29.98,0,0,103.46,26
25-06-2032,1040,3,10,24,38.71,1,0,101.87,29
26-06-2032,1026,2,1,21,9.83,0,0,102.64,19
27-06-2032,1008,5,4,24,30.91,0,0,102.17,19
28-06-2032,1021,5,6,22,39.54,0,0,94.74,22
29-06-2032,1008,4,2,22,25.57,1,0,98.46,33
02-07-2032,1037,5,4,20,32.98,1,0,97.98,27
02-07-2032,1026,2,4,22,33.46,0,0,95.35,26
06-07-2032,1028,4,2,24,28.88,0,0,111.26,22
06-07-2032,1039,5,1,19,17.72,0,0,106.78,19
06-07-2032,1008,5,8,18,47.67,0,1,109.07,20
07-07-2032,1044,1,10,20,28.54,0,0,104.71,21
08-07-2032,1048,1,7,24,23.52,0,0,112.16,23
10-07-2032,1009,4,9,14,49.16,0,0,92.56,17
12-07-2032,1017,3,1,16,26.72,0,0,97.06,16
14-07-2032,1008,2,10,14,30.22,0,0,110.34,14
14-07-2032,1006,2,9,15,19.45,0,1,101.05,23
15-07-2032,1022,1,8,12,6.97,1,0,91.76,19
16-07-2032,1034,1,2,22,29.55,1,0,97.33,35
17-07-2032,1015,3,7,24,42.39,0,0,102.35,23
17-07-2032,1017,3,5,24,38.92,0,0,106.34,28
17-07-2032,1000,2,7,19,42.38,0,0,89,19
18-07-2032,1021,3,4,18,9.79,0,0,99.09,24
18-07-2032,1014,3,1,25,35.63,1,0,92.98,23
20-07-2032,1022,3,6,17,44.72,0,0,99.75,18
21-07-2032,1009,1,3,12,44.67,0,0,120.18,9
21-07-2032,1006,5,5,30,45.28,1,0,114.51,41
21-07-2032,1004,3,5,23,8.37,1,0,81.88,36
21-07-2032,1021,2,1,18,41.63,1,0,87.47,40
21-07-2032,1034,1,7,22,47.87,0,1,95.16,20
21-07-2032,1033,3,3,24,46.35,0,1,98.88,25
23-07-2032,1020,4,1,12,13.64,0,0,94.23,7
23-07-2032,1043,2,5,17,11.53,0,0,115.8,16
25-07-2032,1012,2,6,24,9.15,0,0,96.17,20
27-07-2032,1033,3,1,19,32.88,0,0,102.23,14
30-07-2032,1035,5,6,11,8.59,0,0,82.82,11
31-07-2032,1040,3,2,21,31.45,1,0,93.3,33
01-08-2032,1048,2,3,19,41.03,1,0,101.85,24
01-08-2032,1019,1,7,24,16.38,0,0,103.33,26
02-08-2032,1022,4,4,14,48.19,1,0,89.17,26
03-08-2032,1016,2,9,20,45.84,0,0,109.61,18
04-08-2032,1012,1,5,16,7.4,1,0,104.62,21
04-08-2032,1004,4,2,16,30.83,0,1,122.33,19
04-08-2032,1005,5,2,21,32.92,0,0,100.02,21
07-08-2032,1020,1,3,19,29.69,0,0,86.64,15
07-08-2032,1009,1,10,20,26.66,0,0,103.57,23
09-08-2032,1014,3,10,18,20.85,0,0,106.96,19
10-08-2032,1040,2,9,16,28.93,0,0,104.19,21
11-08-2032,1040,1,6,19,45.67,0,0,97.49,19
11-08-2032,1040,4,5,22,37.65,0,0,94.73,17
12-08-2032,1013,3,6,23,18.32,0,0,110.76,25
13-08-2032,1033,2,5,20,30.53,0,0,97.88,20
14-08-2032,1028,3,3,24,19.82,1,1,102.4,38
18-08-2032,1022,4,9,32,5.77,0,0,79.52,31
19-08-2032,1037,2,4,17,25.38,1,0,108.32,30
20-08-2032,1023,4,9,16,23.31,0,0,102.52,11
24-08-2032,1037,3,1,17,7.32,0,1,99.28,6
24-08-2032,1001,5,9,22,26.95,0,0,95.22,19
26-08-2032,1012,2,10,20,30.97,1,0,105.05,32
29-08-2032,1023,3,1,21,13.47,0,0,103.61,22
29-08-2032,1021,1,7,13,32.11,0,0,104.82,19
30-08-2032,1046,4,2,17,42.66,0,0,99.94,14
31-08-2032,1029,1,1,28,6.03,0,0,98.72,22
01-09-2032,1034,4,4,36,17.29,0,0,102.76,49
01-09-2032,1049,2,10,18,20.09,1,0,113.47,24
02-09-2032,1002,3,1,19,29.7,0,0,120.53,19
02-09-2032,1028,1,6,24,41.84,0,0,99.1,21
04-09-2032,1030,2,7,18,18.82,0,0,106.52,18
04-09-2032,1042,5,8,15,11.9,0,0,103.44,14
05-09-2032,1017,4,1,16,17.79,0,0,101.15,10
06-09-2032,1033,4,6,11,28.4,1,0,100.27,15
07-09-2032,1020,3,1,15,19.45,0,0,98.52,8
09-09-2032,1045,5,7,31,11.16,0,0,100.74,28
09-09-2032,1048,4,9,26,42.83,0,0,95.66,25
09-09-2032,1042,2,5,29,6.27,0,0,93.7,28
11-09-2032,1002,1,9,20,17.13,1,0,76.91,22
11-09-2032,1029,1,7,10,29.54,1,0,107.08,23
11-09-2032,1026,2,1,21,31.57,0,1,78.08,18
11-09-2032,1012,2,2,23,24.23,0,0,98.47,22
12-09-2032,1019,3,10,17,15.45,0,0,103.61,22
12-09-2032,1008,3,1,28,20.68,1,0,93,36
13-09-2032,1009,3,8,16,28.67,0,0,127.29,5
16-09-2032,1005,3,2,16,31.01,1,0,115.52,19
18-09-2032,1001,2,7,16,23.93,0,0,105.03,12
20-09-2032,1003,2,6,16,44.25,0,0,98.08,17
22-09-2032,1031,4,7,23,39.18,0,0,94.09,19
24-09-2032,1031,2,9,24,42.74,1,0,92.12,31
25-09-2032,1006,2,2,20,30.82,1,0,93.62,31
25-09-2032,1038,2,3,17,46.09,0,1,103.23,20
25-09-2032,1025,4,7,11,36.52,0,0,75.83,11
27-09-2032,1030,3,2,29,34.71,1,0,93.36,41
28-09-2032,1047,2,4,19,42.16,1,0,110.32,36
28-09-2032,1047,2,7,21,33.86,1,0,81.73,30
28-09-2032,1025,1,1,23,22.2,0,0,96.08,26
29-09-2032,1021,4,9,11,37.47,0,0,99.45,8
29-09-2032,1017,5,4,20,21.73,0,1,98.52,23
30-09-2032,1027,2,1,20,31.11,0,0,103.68,19
01-10-2032,1005,3,3,21,21.01,0,0,96.92,15
02-10-2032,1036,5,10,17,43.85,0,0,121.2,16
03-10-2032,1012,3,6,24,15.51,0,0,81.72,26
04-10-2032,1018,3,3,23,28.57,0,0,89.74,20
05-10-2032,1015,1,9,14,17.6,0,0,104.09,16
07-10-2032,1019,5,7,25,18.58,0,0,92.34,24
10-10-2032,1043,1,3,22,5.25,1,0,97.09,35
10-10-2032,1002,4,4,26,38.08,1,0,96.95,33
13-10-2032,1001,5,1,28,11.18,0,0,92.37,30
14-10-2032,1027,1,1,28,41.21,1,0,84.3,46
15-10-2032,1035,2,5,19,12.35,0,0,88.12,17
15-10-2032,1004,2,9,28,45.68,0,0,108.13,28
18-10-2032,1039,3,8,16,16.88,1,0,106.84,23
18-10-2032,1016,2,10,21,14.67,0,0,89,19
22-10-2032,1006,5,2,30,43.1,0,0,97.92,27
25-10-2032,1007,2,3,24,19.79,0,1,90.33,26
26-10-2032,1007,5,9,19,23.97,0,0,120.86,24
27-10-2032,1003,1,4,24,7.69,0,0,90.95,19
27-10-2032,1041,5,2,19,22.12,0,0,82.02,17
28-10-2032,1003,5,7,18,36.56,1,0,108.08,15
28-10-2032,1008,5,8,22,38.19,1,0,105.25,27
28-10-2032,1008,4,6,21,21.56,0,0,92.08,23
29-10-2032,1029,5,5,26,29.47,0,0,99.53,24
01-11-2032,1017,5,10,23,34.44,0,1,109.5,25
02-11-2032,1040,2,6,13,25.96,0,1,117.1,14
03-11-2032,1039,2,4,19,26.38,1,0,105.17,20
03-11-2032,1013,1,1,23,11.94,0,1,110.2,21
03-11-2032,1032,3,9,24,19.89,0,0,87.33,25
05-11-2032,1047,4,7,5,23.71,0,1,104.38,8
06-11-2032,1028,1,9,16,8.84,0,0,103.05,11
06-11-2032,1022,4,6,23,9.99,0,0,109.04,17
07-11-2032,1025,1,7,18,38.8,0,0,106.19,14
09-11-2032,1033,2,3,16,31.3,0,0,104.57,20
09-11-2032,1016,3,2,20,33.73,0,0,109.49,21
10-11-2032,1048,4,9,28,41.98,1,0,93.15,43
11-11-2032,1015,1,8,25,35.35,1,0,92.4,25
12-11-2032,1028,1,8,14,39.98,0,0,99.6,9
13-11-2032,1020,5,4,21,37.17,0,0,94.58,26
13-11-2032,1042,1,3,18,49.55,0,0,98.2,22
14-11-2032,1047,4,4,31,32.09,0,0,98.31,33
14-11-2032,1029,1,4,16,8.73,0,0,106,15
14-11-2032,1038,3,1,16,26.51,1,0,94.06,25
16-11-2032,1041,1,2,25,7.04,0,0,118.77,21
18-11-2032,1033,4,1,22,8.12,1,0,86.85,30
19-11-2032,1001,3,10,18,22.5,0,0,95,19
20-11-2032,1006,3,5,22,44.68,1,0,102.12,29
20-11-2032,1007,5,10,21,31.07,0,0,90.95,21
20-11-2032,1047,4,9,24,10.27,0,0,86.32,29
22-11-2032,1018,4,1,14,21.12,0,1,109.01,10
25-11-2032,1038,5,6,16,11.33,0,1,94.67,15
26-11-2032,1028,2,7,23,19.95,0,0,111.84,25
26-11-2032,1032,4,3,29,29.71,0,0,96.59,33
27-11-2032,1023,2,3,24,14.62,0,0,110.56,17
27-11-2032,1040,5,10,23,33.81,1,0,95.23,39
27-11-2032,1022,2,7,18,10.1,0,0,99.19,22
30-11-2032,1025,3,10,19,47.26,0,0,91.88,26
30-11-2032,1038,4,3,25,6.76,0,0,78.75,24
01-12-2032,1026,1,6,28,19.59,0,0,97.13,35
02-12-2032,1007,1,9,24,42.95,1,0,112.49,37
02-12-2032,1023,5,2,22,25.88,0,0,113.67,25
02-12-2032,1040,2,9,18,27.29,0,0,110.89,11
04-12-2032,1004,2,8,22,14.88,0,0,97.43,24
05-12-2032,1042,4,7,19,33.92,1,0,87.04,32
07-12-2032,1026,5,4,20,8.54,1,0,103.75,25
07-12-2032,1011,1,6,24,25.03,0,0,111.73,25
10-12-2032,1047,3,7,22,14.24,0,0,101.99,23
12-12-2032,1025,2,8,20,33.76,0,0,97.51,18
13-12-2032,1012,5,6,22,23.72,1,0,97.68,30
14-12-2032,1018,1,6,25,19.9,0,0,111.57,30
14-12-2032,1032,3,4,26,24.75,0,0,98.48,28
14-12-2032,1028,2,6,26,39.84,1,0,124.71,38
14-12-2032,1018,3,6,20,11.38,0,0,97.56,13
14-12-2032,1049,4,6,16,8.13,0,1,113.33,15
19-12-2032,1003,2,5,19,38.48,0,1,94.24,12
19-12-2032,1045,4,9,30,20.04,0,0,96.63,23
19-12-2032,1011,5,6,12,39.14,1,0,119.39,26
20-12-2032,1027,5,2,16,32.41,1,0,98.93,22
20-12-2032,1022,5,1,24,42.86,0,1,97.94,27
21-12-2032,1025,4,9,20,11.97,1,0,110.39,32
22-12-2032,1046,5,2,21,27.4,1,0,112.14,32
22-12-2032,1032,1,3,17,38.51,1,0,99.08,29
22-12-2032,1019,5,9,11,38.72,1,0,87.78,18
22-12-2032,1032,2,6,18,20.64,0,0,119.61,16
23-12-2032,1007,1,8,15,45.46,0,0,75.13,14
23-12-2032,1038,2,1,14,13.38,0,0,107.8,16
23-12-2032,1047,4,10,21,23.22,1,0,101.4,29
27-12-2032,1029,1,6,24,19.21,0,1,123.39,30
27-12-2032,1030,2,6,14,21.4,0,0,95.34,16
28-12-2032,1031,2,7,19,28.8,1,0,104.72,26
28-12-2032,1013,5,4,24,11.54,1,1,108.2,35
29-12-2032,1025,4,8,16,19.05,0,0,108.45,16
30-12-2032,1022,2,1,21,33.59,0,1,111.88,16
31-12-2032,1019,3,7,19,33.35,1,0,95.6,30
01-01-2033,1002,4,1,23,13.4,0,0,102.41,21
02-01-2033,1008,1,2,30,46.26,1,0,107.18,40
03-01-2033,1016,5,10,25,23.11,0,0,86.69,23
04-01-2033,1048,3,2,20,17.27,0,0,103.33,12
06-01-2033,1014,4,2,19,45.34,1,0,111.41,27
08-01-2033,1049,2,5,27,12.14,0,0,98.75,33
09-01-2033,1002,1,10,22,25.16,0,0,101.14,22
09-01-2033,1038,4,3,22,11.52,0,0,89.63,22
10-01-2033,1000,3,3,15,9.17,0,0,79.37,18
10-01-2033,1024,2,5,34,42.03,1,0,101.22,34
12-01-2033,1004,2,9,16,28.96,0,0,103.53,15
16-01-2033,1036,2,2,19,44.06,0,1,96.8,22
16-01-2033,1002,3,7,21,26.37,0,0,87.6,15
16-01-2033,1023,3,5,12,43.58,0,0,91.77,11
16-01-2033,1023,5,8,18,20.39,0,0,80.97,18
16-01-2033,1036,5,10,27,22.69,1,0,107.21,33
17-01-2033,1019,1,7,22,5.96,0,0,109.64,20
19-01-2033,1042,4,2,23,30.39,0,0,102.67,19
20-01-2033,1018,3,9,17,10.09,0,1,110.88,20
20-01-2033,1024,2,1,14,46.37,0,0,91.53,13
23-01-2033,1034,1,4,17,46.42,0,0,86.62,18
25-01-2033,1027,3,5,20,26.48,0,0,108.31,13
25-01-2033,1000,2,3,24,9.43,0,0,101.43,30
27-01-2033,1029,4,4,28,10.47,0,0,115.84,24
27-01-2033,1048,2,10,26,8.46,1,0,70.89,34
28-01-2033,1034,3,5,22,41.32,0,0,103.85,15
28-01-2033,1011,4,8,23,12.94,0,0,92.37,20
01-02-2033,1018,1,5,18,18.17,0,0,93.6,22
03-02-2033,1018,1,10,28,46.47,1,0,113.86,32
04-02-2033,1000,4,10,13,32.74,0,0,110.36,15
09-02-2033,1045,2,9,27,46.81,0,0,100.56,26
11-02-2033,1003,2,10,25,21.74,0,1,104.18,28
11-02-2033,1033,1,2,21,41.97,0,0,102.16,23
11-02-2033,1013,2,1,28,5.36,0,0,88.98,32
13-02-2033,1011,5,10,24,22.43,0,0,86.19,25
13-02-2033,1016,1,1,18,42.75,0,0,102.13,18
14-02-2033,1032,3,4,20,44.07,0,0,93.45,22
15-02-2033,1028,4,2,22,5.83,1,0,89.83,27
16-02-2033,1000,2,5,27,39.54,0,0,97.85,30
17-02-2033,1045,5,7,22,29.04,1,0,113.46,35
18-02-2033,1030,5,8,20,28.76,1,0,106.3,28
18-02-2033,1045,5,3,8,38.69,1,0,97.61,18
18-02-2033,1036,1,9,19,34.81,1,0,106.53,24
19-02-2033,1030,3,3,22,22.64,0,0,81.47,25
20-02-2033,1012,4,1,17,49.52,0,0,82.87,16
20-02-2033,1031,5,10,18,30.33,0,0,104.49,14
21-02-2033,1019,2,5,20,9.92,0,0,105.91,16
21-02-2033,1020,5,6,21,13.14,1,0,87.42,34
22-02-2033,1025,4,7,21,35.42,0,1,92.35,17
24-02-2033,1046,2,1,26,34.71,0,0,96.46,24
25-02-2033,1018,5,7,17,19.41,0,0,108.1,15
25-02-2033,1016,3,6,16,20.48,0,0,101.61,15
03-03-2033,1031,1,4,23,38.6,0,0,114.77,20
03-03-2033,1000,2,5,20,24.32,0,1,104.51,23
06-03-2033,1019,4,1,22,34.72,0,0,101.89,19
06-03-2033,1021,1,9,16,40.19,1,0,105.27,34
07-03-2033,1010,5,7,25,16.74,1,0,95.56,32
10-03-2033,1028,4,1,17,13.78,0,0,105.85,15
12-03-2033,1035,4,8,30,16.96,0,0,86.11,29
13-03-2033,1023,5,8,26,33.45,0,0,116.17,29
14-03-2033,1031,4,4,18,24.5,1,0,108.89,35
14-03-2033,1044,2,2,18,21.68,0,0,114.38,21
17-03-2033,1025,5,5,21,42.64,0,1,109.12,30
19-03-2033,1047,1,4,34,20.37,0,0,96.6,39
20-03-2033,1024,2,10,20,30.77,0,0,96.56,15
21-03-2033,1030,3,8,21,46.02,1,0,98.2,23
21-03-2033,1014,4,6,22,15.74,0,0,99.82,17
25-03-2033,1026,2,1,19,49.47,0,0,88.76,23
29-03-2033,1004,1,7,24,43.5,0,0,96.53,18
29-03-2033,1009,2,7,19,15.8,1,0,93.49,21
30-03-2033,1049,5,5,12,17.36,1,0,96.92,25
30-03-2033,1022,3,6,23,18,0,0,94.21,18
31-03-2033,1005,2,1,12,38.74,0,0,91.66,11
31-03-2033,1011,4,1,22,20.22,0,0,92.55,23
31-03-2033,1002,5,10,20,28.35,0,0,102.97,16
01-04-2033,1046,3,2,20,36.53,1,0,91.28,33
01-04-2033,1008,3,8,13,8.5,0,0,89.14,17
02-04-2033,1024,1,10,28,29.28,0,1,104.87,31
04-04-2033,1009,2,5,21,12.46,0,0,108.87,16
07-04-2033,1041,1,5,15,28.29,0,0,98.56,14
07-04-2033,1032,5,5,23,13.24,1,0,104.71,28
07-04-2033,1007,3,1,26,26.26,0,0,103.42,30
08-04-2033,1024,3,9,22,36.3,0,0,87.89,21
09-04-2033,1014,2,5,26,32.62,0,0,78.95,26
10-04-2033,1010,3,10,17,24.56,1,0,91.3,27
10-04-2033,1024,4,9,21,9.5,0,1,99.14,22
10-04-2033,1014,4,1,22,21.4,0,0,99.1,25
10-04-2033,1011,5,9,19,12.6,0,0,90.39,22
11-04-2033,1016,2,8,23,41.83,0,0,108.1,20
13-04-2033,1015,2,9,19,15.49,1,0,98.12,20
13-04-2033,1015,2,3,25,40.86,0,0,83.75,30
13-04-2033,1013,3,8,17,48.44,0,0,95.54,18
16-04-2033,1032,2,5,18,15.52,0,0,97.6,25
17-04-2033,1031,2,9,22,14.25,1,0,100.56,36
17-04-2033,1036,3,9,20,36.59,0,0,103.73,23
18-04-2033,1036,1,1,23,14.96,0,0,126.6,19
19-04-2033,1030,1,7,24,38.42,0,0,93.42,24
23-04-2033,1009,2,2,20,11.75,0,1,88.49,18
24-04-2033,1000,4,1,10,10.86,0,0,99.68,7
24-04-2033,1037,5,5,26,15,1,0,102.91,45
24-04-2033,1038,4,4,25,5.85,0,0,87.74,20
25-04-2033,1044,1,10,20,13.64,0,0,100.53,20
26-04-2033,1032,1,10,21,49.04,0,0,101.41,18
27-04-2033,1045,1,4,20,22.37,1,0,77.19,32
27-04-2033,1016,1,7,19,46.48,0,0,98,20
28-04-2033,1021,2,5,19,26.48,0,1,112.18,20
28-04-2033,1008,5,7,22,15.08,0,1,110.19,20
28-04-2033,1000,4,1,27,22.39,0,0,110.54,20
28-04-2033,1027,2,10,14,36.28,0,0,103.86,11
28-04-2033,1043,4,3,25,7.68,1,0,109.84,36
29-04-2033,1011,1,6,18,46.07,0,0,84.71,21
29-04-2033,1003,4,1,21,9.07,0,1,103.23,30
30-04-2033,1016,5,1,20,33.51,0,0,116.2,22
01-05-2033,1043,2,6,22,33.4,0,0,116.87,13
01-05-2033,1027,2,4,16,20.13,0,0,85.45,21
01-05-2033,1029,3,4,20,22.09,1,0,102.19,29
05-05-2033,1029,5,1,18,13.91,0,0,93.21,18
06-05-2033,1024,3,10,30,42.52,0,0,111.69,28
06-05-2033,1008,5,6,14,46.06,0,0,107.48,14
07-05-2033,1045,1,4,14,16.16,0,0,111.13,9
08-05-2033,1038,3,7,23,38.22,0,0,82.73,23
08-05-2033,1036,2,2,18,17.02,0,0,104.3,19
09-05-2033,1034,5,10,22,47.89,0,0,81.98,21
09-05-2033,1002,4,3,18,32.98,1,0,107.38,25
09-05-2033,1014,3,2,20,9.48,0,0,109.85,24
09-05-2033,1006,3,1,22,22.3,0,0,108.19,25
13-05-2033,1028,3,8,26,32.39,1,0,110.59,37
13-05-2033,1027,1,10,24,11.36,0,0,96.32,24
15-05-2033,1039,3,2,22,43.26,0,0,104.41,28
16-05-2033,1000,4,6,27,23.49,0,0,99.79,31
17-05-2033,1047,5,10,15,9.8,0,0,92.91,17
18-05-2033,1038,2,1,22,10.59,1,1,107.19,28
19-05-2033,1034,4,3,25,6.24,0,0,106.87,24
21-05-2033,1027,4,6,14,16.11,0,0,91.23,16
21-05-2033,1020,5,5,14,41.54,1,0,105.32,15
22-05-2033,1014,2,1,21,35.75,0,0,84.77,17
23-05-2033,1028,4,5,23,33.41,0,0,96.46,22
26-05-2033,1042,3,2,21,42.85,1,1,131.48,39
27-05-2033,1038,4,10,25,49.82,0,0,82.98,35
27-05-2033,1048,2,9,27,5.3,0,0,101.97,25
27-05-2033,1009,1,1,20,47.76,0,0,107.2,16
29-05-2033,1015,4,7,20,9.7,0,0,113.4,16
30-05-2033,1009,4,3,22,30.25,0,1,82.67,30
31-05-2033,1033,1,4,17,35.64,0,0,96.51,14
02-06-2033,1012,2,9,22,8.34,0,0,115.08,25
03-06-2033,1046,2,10,24,38.57,0,0,87.98,24
03-06-2033,1042,2,10,19,32.21,0,0,89.56,23
04-06-2033,1016,2,4,17,11.82,1,0,107.35,33
04-06-2033,1034,4,2,27,21.96,0,0,89.89,26
05-06-2033,1044,2,2,21,24.09,0,0,98.72,25
07-06-2033,1019,1,5,17,38.56,0,0,96.63,14
09-06-2033,1044,5,9,22,35.19,0,0,101.92,20
09-06-2033,1017,3,6,17,27.44,0,0,109.67,16
09-06-2033,1023,5,9,17,18.24,0,0,97.26,22
10-06-2033,1027,4,2,21,16.67,1,0,92.74,28
10-06-2033,1035,1,8,20,35.03,0,0,110.66,19
11-06-2033,1028,4,8,24,32.27,1,0,96.61,35
13-06-2033,1014,2,5,23,41.02,0,0,106.36,26
14-06-2033,1014,3,6,17,43.67,0,0,94.55,20
14-06-2033,1026,2,5,19,33.89,0,0,94.31,16
15-06-2033,1024,4,9,18,49.9,0,1,87.36,20
17-06-2033,1043,5,1,21,30.01,0,0,104.88,18
17-06-2033,1001,3,6,30,45.7,1,0,94.28,36
18-06-2033,1049,1,10,16,28.79,0,1,108.67,10
19-06-2033,1047,3,3,25,12.61,0,0,88.5,25
20-06-2033,1001,2,2,19,10.82,0,0,91.05,20
20-06-2033,1024,2,9,18,39.92,0,0,107.6,15
20-06-2033,1024,4,5,15,5.21,0,0,84.6,14
23-06-2033,1003,2,5,26,37.23,0,0,106.42,23
25-06-2033,1015,3,6,23,34.5,0,0,93.14,20
27-06-2033,1015,2,8,19,13.02,0,0,78.06,20
29-06-2033,1020,5,3,18,31.68,1,0,109.37,30
29-06-2033,1036,3,5,21,36.62,0,0,106.06,17
30-06-2033,1032,2,9,20,36.28,0,0,100.28,17
01-07-2033,1043,3,5,17,25.76,0,0,112.72,19
01-07-2033,1036,2,7,16,45.5,0,0,100.82,12
01-07-2033,1011,5,2,14,41.46,1,0,103.38,17
01-07-2033,1025,5,1,19,35.72,0,1,110.77,19
02-07-2033,1008,1,9,28,26.54,0,0,110.42,35
02-07-2033,1026,4,6,19,35.43,1,0,98.09,26
02-07-2033,1049,4,10,18,31.72,0,0,113.29,13
02-07-2033,1048,1,4,15,24.83,0,0,98.16,14
04-07-2033,1042,4,3,18,17.55,0,0,101.83,10
05-07-2033,1001,1,3,26,24.06,0,0,98.7,21
06-07-2033,1024,2,7,15,28.23,1,0,85.91,30
08-07-2033,1008,4,1,17,41.74,1,1,118.23,20
08-07-2033,1032,5,2,21,39.15,1,0,96.5,27
09-07-2033,1001,5,2,18,46.02,1,1,105.01,32
10-07-2033,1019,4,4,29,35.45,0,0,88.6,27
10-07-2033,1013,4,2,22,17.08,1,1,109.69,34
13-07-2033,1024,5,4,23,49.87,1,0,97.26,31
14-07-2033,1028,3,5,19,21.36,0,0,110.94,22
15-07-2033,1019,2,3,20,15.2,1,0,99.64,30
16-07-2033,1042,2,2,14,47.58,1,0,94.72,24
16-07-2033,1043,5,6,20,16.09,0,1,95.95,19
20-07-2033,1043,1,6,18,18.58,0,0,117.58,17
21-07-2033,1030,2,7,22,49.22,0,0,103,22
21-07-2033,1021,2,6,13,39.22,0,0,94.67,14
23-07-2033,1005,2,9,19,18.35,1,1,95.75,35
23-07-2033,1038,2,5,21,26.3,0,0,92.5,24
25-07-2033,1021,4,4,24,20.27,0,0,112.62,26
25-07-2033,1020,4,8,32,36.29,0,0,87.56,23
27-07-2033,1006,3,1,15,5.27,1,1,115.48,19
27-07-2033,1027,2,3,16,37.41,0,0,105.16,17
27-07-2033,1043,5,7,24,41.81,1,0,94.56,33
28-07-2033,1006,5,5,25,28.91,0,0,89.61,19
29-07-2033,1043,1,3,24,28.91,1,0,108.11,41
29-07-2033,1041,4,8,20,40.28,0,0,88.65,15
02-08-2033,1024,1,9,16,32.8,0,0,100.9,17
03-08-2033,1013,5,1,16,40.94,0,0,98.8,13
03-08-2033,1048,3,6,23,41.66,0,0,84.66,22
03-08-2033,1008,3,9,22,17.58,0,0,93.72,18
03-08-2033,1036,5,7,18,37.63,0,0,102.07,18
05-08-2033,1015,1,10,21,28.66,0,0,95.13,18
05-08-2033,1043,1,4,24,13.94,0,0,111.62,19
05-08-2033,1029,1,8,25,29.68,0,0,116.28,27
06-08-2033,1019,5,4,20,25.46,1,0,123.88,28
07-08-2033,1023,3,1,19,21.97,0,1,82.9,18
07-08-2033,1020,1,10,19,46.04,0,0,93.1,16
09-08-2033,1025,1,8,16,8.66,0,0,85.95,11
11-08-2033,1017,5,1,24,20.5,0,0,94.79,28
13-08-2033,1042,1,2,16,47.78,0,0,92.37,14
14-08-2033,1016,2,2,22,27.12,0,0,96.5,20
15-08-2033,1015,2,6,19,43.48,1,0,85.58,29
15-08-2033,1034,5,6,16,34.66,0,0,93.96,16
18-08-2033,1048,3,4,17,43.82,1,0,85.38,39
20-08-2033,1029,1,7,13,33.23,0,0,109.51,14
20-08-2033,1041,3,2,13,45.61,0,0,109.54,14
22-08-2033,1020,5,10,22,10.09,0,0,77.73,30
26-08-2033,1017,4,8,16,17.57,0,1,115.65,17
26-08-2033,1020,4,5,20,18.96,0,0,110.52,14
27-08-2033,1004,5,5,17,47.74,0,1,99.49,12
28-08-2033,1025,1,6,19,32.52,0,0,82.83,25
29-08-2033,1017,4,7,20,43.08,1,0,102.56,32
29-08-2033,1002,5,7,14,20.72,0,1,87.67,7
29-08-2033,1024,5,3,25,49.16,0,0,102.46,30
30-08-2033,1018,2,1,17,7.39,0,0,95.28,23
31-08-2033,1027,4,8,27,9.7,0,0,105.53,31
31-08-2033,1028,5,2,23,40.86,0,0,103.94,22
01-09-2033,1004,5,2,16,9.21,1,0,90.68,32
01-09-2033,1019,4,9,21,47.64,1,0,93.51,34
03-09-2033,1017,1,2,18,33.02,0,0,105.16,15
05-09-2033,1025,4,1,20,46.38,1,1,94.53,25
06-09-2033,1036,4,6,17,12.93,1,0,85.34,23
06-09-2033,1043,1,1,21,36.42,0,0,94.94,20
06-09-2033,1004,4,4,21,24.2,1,1,104.07,38
08-09-2033,1045,4,10,24,42.23,0,0,118.45,23
08-09-2033,1017,4,8,26,42.23,0,0,117.54,24
12-09-2033,1028,1,8,21,15.29,0,0,100.88,15
14-09-2033,1040,3,4,10,11.4,0,0,99.95,8
14-09-2033,1038,3,8,23,5.4,0,0,92.86,23
16-09-2033,1007,2,5,23,36.78,0,0,99.97,21
16-09-2033,1048,3,2,27,17.61,0,0,89.64,25
17-09-2033,1023,1,1,17,10.4,0,0,104.43,20
18-09-2033,1030,3,3,15,40.88,0,0,98.32,13
18-09-2033,1006,3,1,23,23.7,0,0,115.33,24
18-09-2033,1030,2,5,15,10.5,0,0,112.89,16
